GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
WildFly Elytron/wildfly-elytron-x500,org.wildfly.security.x500,X500DirectoryAttribute,78,0,2,0,22,0,8,0,7,0
WildFly Elytron/wildfly-elytron-x500,org.wildfly.security.x500,GeneralName.DirectoryName,53,0,4,0,11,0,8,0,6,0
WildFly Elytron/wildfly-elytron-x500,org.wildfly.security.x500,GeneralName.X400Address,72,0,10,0,19,0,12,0,7,0
WildFly Elytron/wildfly-elytron-x500,org.wildfly.security.x500,GeneralName.RFC822Name,28,19,8,0,3,7,7,3,3,3
WildFly Elytron/wildfly-elytron-x500,org.wildfly.security.x500,GeneralName.OtherName,110,0,8,0,30,0,13,0,9,0
WildFly Elytron/wildfly-elytron-x500,org.wildfly.security.x500,TrustedAuthority.PKCS15KeyHashTrustedAuthority,10,0,0,0,4,0,2,0,2,0
WildFly Elytron/wildfly-elytron-x500,org.wildfly.security.x500,GeneralName.EDIPartyName,72,0,10,0,19,0,12,0,7,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,NameConstraintsExtension.GeneralSubtree,50,0,6,0,17,0,5,0,2,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,KeyUsageExtension,0,25,0,0,0,9,0,4,0,4
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,SelfSignedX509CertificateAndSigningKey,0,30,0,0,0,11,0,5,0,5
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CRLDistributionPoint.FullNameDistributionPointName,37,0,2,0,12,0,3,0,2,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,X509CertificateExtension,15,9,0,0,5,4,2,2,2,2
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,IssuerAlternativeNamesExtension,0,33,0,2,0,11,0,4,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,PKCS10CertificateSigningRequest.Builder,32,322,4,22,8,93,5,22,1,13
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,AccessDescription,0,30,0,0,0,11,0,2,0,2
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,BasicConstraintsExtension,0,31,2,2,0,10,2,3,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,PolicyMappingsExtension.PolicyMapping,36,0,0,0,13,0,4,0,4,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,SubjectAlternativeNamesExtension,0,33,0,2,0,11,0,4,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,NameConstraintsExtension,77,0,8,0,24,0,7,0,3,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,SelfSignedX509CertificateAndSigningKey.Builder,53,255,3,17,11,65,6,17,3,10
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,PolicyMappingsExtension,33,0,2,0,11,0,4,0,3,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,ExtendedKeyUsageExtension,0,37,0,2,0,12,0,4,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CertificatePoliciesExtension.PolicyQualifier,94,0,8,0,26,0,10,0,6,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,KeyUsage,79,126,30,6,14,17,24,6,5,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,InhibitAnyPolicyExtension,18,0,0,0,7,0,3,0,3,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CertificatePoliciesExtension,33,0,2,0,11,0,4,0,3,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CRLDistributionPointsExtension,37,0,2,0,12,0,4,0,3,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CRLDistributionPoint.RelativeToCRLIssuerDistributionPointName,37,0,2,0,12,0,3,0,2,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,SubjectDirectoryAttributesExtension,33,0,2,0,11,0,4,0,3,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,AuthorityKeyIdentifierExtension,0,69,1,9,0,22,1,7,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,SubjectKeyIdentifierExtension,0,18,0,0,0,7,0,3,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,SubjectInformationAccessExtension,0,33,0,2,0,11,0,4,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,AuthorityInformationAccessExtension,0,33,0,2,0,11,0,4,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CertUtil,80,482,23,51,24,101,24,31,1,11
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,PKCS10CertificateSigningRequest,3,47,0,0,1,13,1,6,1,6
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CertificatePoliciesExtension.PolicyInformation,47,0,4,0,15,0,4,0,2,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,PolicyConstraintsExtension,37,0,4,0,14,0,5,0,3,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,X509CertificateBuilder,150,428,22,26,43,127,34,19,15,14
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,X509CertificateChainAndSigningKey,0,21,0,0,0,6,0,3,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,FreshestCRLExtension,37,0,2,0,12,0,4,0,3,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CRLDistributionPoint,58,0,8,0,19,0,6,0,2,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert,CRLDistributionPoint.DistributionPointName,3,0,0,0,2,0,1,0,1,0
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert._private,ElytronMessages_.logger,544,118,0,0,112,28,56,14,56,14
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.x500.cert._private,ElytronMessages,0,6,0,0,0,1,0,1,0,1
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.pem,PemEntry,1,25,1,1,0,7,1,3,0,3
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.pem,Pem,319,271,31,19,81,57,30,13,9,9
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.pem,Pem.new Iterator() {...},13,60,5,5,4,12,5,4,0,4
WildFly Elytron/wildfly-elytron-x500-cert,org.wildfly.security.pem,Pem.new Iterator() {...},38,57,6,7,9,13,6,6,0,4
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,Acme.new Base64Alphabet() {...},8,91,5,25,1,21,5,14,0,4
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeChallenge.UnknownType,4,0,0,0,2,0,1,0,1,0
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,Acme,43,140,12,11,13,31,13,10,1,7
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeChallenge.Type,12,46,3,3,4,12,4,5,1,3
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,CertificateAuthority,51,0,0,0,18,0,9,0,9,0
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,ElytronMessages_.logger,532,71,0,0,116,16,58,8,58,8
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeClientSpi,485,1851,97,127,134,402,82,83,8,44
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeAccount.Builder,129,98,15,5,38,27,14,6,4,6
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeException,12,4,0,0,6,2,3,1,3,1
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,ElytronMessages,0,11,0,0,0,2,0,1,0,1
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeAccount,25,191,2,2,6,56,4,22,2,22
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeMetadata,0,35,0,0,0,11,0,6,0,6
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeChallenge,11,88,0,0,4,22,2,5,2,5
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeMetadata.Builder,0,41,0,0,0,14,0,6,0,6
WildFly Elytron/wildfly-elytron-x500-cert-acme,org.wildfly.security.x500.cert.acme,AcmeResource,0,81,0,0,0,11,0,3,0,3
WildFly Elytron/wildfly-elytron-x500-cert-util,org.wildfly.security.x500.cert.util,ElytronMessages,6,0,0,0,1,0,1,0,1,0
WildFly Elytron/wildfly-elytron-x500-cert-util,org.wildfly.security.x500.cert.util,ElytronMessages_.logger,41,0,0,0,12,0,6,0,6,0
WildFly Elytron/wildfly-elytron-x500-cert-util,org.wildfly.security.x500.cert.util,KeyUtil,31,135,11,19,12,35,11,12,1,5
WildFly Elytron/wildfly-elytron-x500-deprecated,org.wildfly.security.x500,ElytronMessages,6,0,0,0,1,0,1,0,1,0
WildFly Elytron/wildfly-elytron-x500-deprecated,org.wildfly.security.x500,X500AttributePrincipalDecoder,176,0,12,0,44,0,19,0,13,0
WildFly Elytron/wildfly-elytron-x500-deprecated,org.wildfly.security.x500,ElytronMessages_.logger,12,0,0,0,5,0,3,0,3,0
WildFly Elytron/wildfly-elytron-x500-principal,org.wildfly.security.x500.principal,X500AttributePrincipalDecoder,176,0,12,0,44,0,19,0,13,0
WildFly Elytron/wildfly-elytron-x500-principal,org.wildfly.security.x500.principal,X509SubjectAltNameEvidenceDecoder,67,0,10,0,21,0,8,0,3,0
WildFly Elytron/wildfly-elytron-x500-principal,org.wildfly.security.x500.principal,ElytronMessages_.logger,12,0,0,0,5,0,3,0,3,0
WildFly Elytron/wildfly-elytron-x500-principal,org.wildfly.security.x500.principal,ElytronMessages,6,0,0,0,1,0,1,0,1,0
WildFly Elytron/wildfly-elytron-x500-principal,org.wildfly.security.x500.principal,X500SubjectEvidenceDecoder,13,0,2,0,4,0,3,0,2,0
